,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
17198,42364708,Estúdio 12 (Novo) Lapa/ Santa Teresa,61984959,Fabio,Santa Teresa,-22.9158,-43.18616,Espaço Inteiro,190,7,3,4,89
17199,42371267,Apê aconchegante na lapa,11793600,Fernanda,Centro,-22.91107,-43.18796,Quarto Inteiro,80,2,0,1,360
17200,42373332,"Quarto espaçoso, confortável e bem localizado",5349665,Mônica,Glória,-22.92102,-43.17933,Quarto Inteiro,500,5,0,2,361
17201,42373676,Copa Alegria,49480472,Hilma,Copacabana,-22.97985,-43.19149,Quarto Compartilhado,90,1,1,1,361
17202,42376921,Apto 130m² super espaçoso c/ vista p/ o Cristo,32171342,Frederico,Cosme Velho,-22.93954,-43.19605,Espaço Inteiro,240,5,0,1,0
17203,42377078,Duplex na Gávea,18917142,Julia,Gávea,-22.98094,-43.23594,Espaço Inteiro,900,4,2,1,165
17204,42377313,Apartamento inteiro no Coração de Ipanema,52779001,Mariana,Ipanema,-22.98181,-43.20552,Espaço Inteiro,836,3,1,2,26
17205,42377337,Casa SantaTereza/RJ Aproveite o Melhor do Carnaval,266852761,Gabrielly,Santa Teresa,-22.91743,-43.18611,Espaço Inteiro,800,1,0,2,364
17206,42378416,2 Bedroom Apartment in Copacabana with View and Garage CaviRio HD604,371026651,CaviRio,Lagoa,-22.97714,-43.19655,Espaço Inteiro,1363,3,12,121,23
17207,42379751,Apartamento confortável e aconchegante!,220814649,Gisele,Barra da Tijuca,-23.01079,-43.33072,Espaço Inteiro,957,2,12,1,60
17208,42381576,Quarto  Ar e TV Confortável proximo Norteshopping,223377662,Patricia,Todos os Santos,-22.8957,-43.28264,Quarto Inteiro,500,2,0,5,90
17209,42382099,Sinta-se em Casa!,169365874,Walker,Catete,-22.92762,-43.18006,Quarto Inteiro,443,2,0,1,361
17210,42382471,Rio Stay - Rio Centro,335308881,Carlos,Camorim,-22.97645,-43.41282,Espaço Inteiro,316,1,137,2,83
17211,42384679,Apartamento charmoso na gloria,334011612,Luana,Glória,-22.92035,-43.17878,Espaço Inteiro,700,3,0,2,90
17212,42385510,Quarto no coração da cidade!,337217977,Moacyr,Laranjeiras,-22.93929,-43.18296,Quarto Inteiro,400,1,1,1,75
17213,42386471,Coliving Tribo do Mar | Quarto Off Shore (suite),11362722,Fabio,Recreio dos Bandeirantes,-23.03076,-43.48373,Quarto Inteiro,196,7,2,1,348
17214,42386559,"Bossa Nova Ipanema, excelente  4 bedrooms",894049,Janara,Ipanema,-22.98336,-43.20446,Espaço Inteiro,1493,5,2,10,80
17215,42386585,Hospedagem  para eventos na Arena e Rio centro,172413767,Zenyd Menezes,Barra da Tijuca,-22.97391,-43.39628,Quarto Inteiro,500,1,0,4,358
17216,42387255,Casa de vila luminosa em Botafogo,37258055,Lorena,Botafogo,-22.95422,-43.18483,Espaço Inteiro,212,3,1,1,1
17217,42388228,Apart Hotel Rio Stay .A,336363721,Fernanda,Jacarepaguá,-22.97292,-43.40736,Espaço Inteiro,350,2,0,1,354
17218,42389669,Apartamento Anita Garibaldi,328706273,Brendo,Copacabana,-22.96923,-43.18954,Espaço Inteiro,986,3,0,3,365
17219,42390794,Cobertura no coração da Barra,73113195,Márcio,Barra da Tijuca,-23.00142,-43.32892,Espaço Inteiro,560,1,0,5,363
17220,42390806,Livre gaivota,335200352,Edmilson,Anil,-22.95178,-43.33785,Espaço Inteiro,247,1,0,2,359
17221,42391491,Apartamento Botafogo - Urca  Réveillon,129745374,Felipe,Botafogo,-22.953,-43.17659,Espaço Inteiro,700,5,0,1,179
17222,42391514,Estúdio 11 (Novo ) Lapa/ Santa Teresa,61984959,Fabio,Santa Teresa,-22.9179,-43.18422,Espaço Inteiro,321,7,2,4,111
17223,42396190,Apartamento 1 quarto - Metrô(Afonso Pena) Tijuca,25841977,Bernardo,Tijuca,-22.92028,-43.21689,Espaço Inteiro,231,2,2,1,120
17224,42396424,Most charming home with spectacular view of Rio,2279752,Pierre,Santa Teresa,-22.93614,-43.19637,Espaço Inteiro,1355,2,84,1,59
17225,42396587,super flat em Ipanema,316836775,Michel,Ipanema,-22.98441,-43.19451,Espaço Inteiro,643,90,0,1,90
17226,42398016,Apartamento Studio Copacabana Rua Anita Garibaldi.,275440667,Gustavo,Copacabana,-22.97032,-43.18866,Espaço Inteiro,280,3,13,3,294
17227,42399944,Linda kitnet toda nova  1 quadra da praia de Copa,8303861,Carlos Eduardo,Copacabana,-22.98366,-43.19241,Espaço Inteiro,800,3,4,23,305
17228,42402016,Casa  ao lado do desfile das escolas de samba,337453758,Claudia,Centro,-22.90756,-43.19696,Quarto Inteiro,85,11,0,1,180
17229,42402053,Como estar na própria casa,267531645,Marcos Aurélio,Copacabana,-22.97353,-43.19145,Espaço Inteiro,600,2,1,2,171
17230,42405401,APART. GARDEN 2 QUARTOS PERTO DA PRAIA E SHOPPING,44459827,Roberto,Recreio dos Bandeirantes,-23.02031,-43.49143,Espaço Inteiro,170,2,1,1,24
17231,42406982,"Quarto cama casal ar metrô glória - varanda, sala",3553535,Thiago,Glória,-22.92085,-43.17949,Quarto Inteiro,1474,2,0,3,0
17232,42407927,Ipanema com tranquilidade,251224390,Monica,Ipanema,-22.98427,-43.20291,Espaço Inteiro,857,4,27,1,54
17233,42409402,Casa confortável em vila na Tijuca,94604534,Andrea,Tijuca,-22.91766,-43.22623,Quarto Inteiro,198,1,2,2,344
17234,42409403,LOFT centro do Rio de JANEIRO,84765936,Fabio,Centro,-22.90265,-43.17875,Quarto Inteiro,150,2,3,1,348
17235,42409603,“Barra Beach hotel residence” flat top da Barra,11755633,Alexandre,Barra da Tijuca,-23.01356,-43.31,Espaço Inteiro,567,2,4,1,30
17236,42409715,Apartamento aconchegante no coração de Ipanema!,213339134,Naiara,Ipanema,-22.9813,-43.19891,Espaço Inteiro,1000,2,0,1,355
17237,42410302,Sofá na sala,333857358,Rafaele,Rio Comprido,-22.92629,-43.20731,Quarto Compartilhado,100,1,0,5,365
17238,42411933,Design e Conforto no Coração de Copacabana,10607843,Rio Hosting,Copacabana,-22.97329,-43.18822,Espaço Inteiro,1250,7,19,10,88
17239,42413356,Cobertura Duplex Recreio dos Bandeirantes,337587316,Alex,Recreio dos Bandeirantes,-23.02234,-43.485,Espaço Inteiro,600,2,46,1,61
17240,42413528,Nice Room,3485618,Viviane,Lagoa,-22.96998,-43.20365,Quarto Inteiro,299,4,0,3,364
17241,42415442,Conforto no coração de Botafogo,36243812,Adriana,Botafogo,-22.94317,-43.18304,Espaço Inteiro,180,1,6,1,0
17242,42417872,COPACABANA apartamento na quadra da praia,307763462,Helena,Copacabana,-22.96957,-43.19018,Espaço Inteiro,670,3,1,1,362
17243,42421032,"COPACABANA, local tranquilo e seguro.",337628572,Amauri,Copacabana,-22.96428,-43.1817,Quarto Inteiro,91,2,7,1,174
17244,42421042,Lugar aconchegante no coração do Rj!!,264061799,Marlucia,Copacabana,-22.96163,-43.17486,Espaço Inteiro,300,4,10,1,14
17245,42422135,Apartamento confortável na avenida atlântica,74978304,Maidy,Copacabana,-22.98016,-43.18963,Espaço Inteiro,454,7,0,5,170
17246,42426116,"Alugo quarto para o carnaval, em frente a praia.",286154580,Kellcy,Barra da Tijuca,-23.00877,-43.34346,Quarto Inteiro,350,1,1,2,359
17247,42428838,Apartamento com varanda,337728035,Karina,Recreio dos Bandeirantes,-23.02588,-43.48497,Espaço Inteiro,344,1,34,4,356
17248,42429857,"Alugo quartinho para carnaval, frente a praia.",286154580,Kellcy,Barra da Tijuca,-23.00871,-43.34346,Quarto Inteiro,130,1,0,2,363
17249,42430271,APTO 1 QUADRA DA PRAIA LEME,31308955,Frederico,Leme,-22.96336,-43.17039,Espaço Inteiro,650,3,0,2,180
17250,42432550,Apto COPACABANA Posto 5,216622191,Marilene,Copacabana,-22.97482,-43.19282,Espaço Inteiro,393,2,17,6,54
17251,42437421,Privacidade e Aconchego,337817826,Roberta,Leblon,-22.98183,-43.22328,Quarto Inteiro,110,1,27,1,327
17252,42437947,Apê da cassandra em copa,18042424,Cassandra,Copacabana,-22.97264,-43.19053,Espaço Inteiro,943,4,1,1,311
17253,42439786,Barra da Tijuca - Suíte de frente a praia!,56487560,Roberto,Barra da Tijuca,-23.01104,-43.35501,Espaço Inteiro,240,1,2,1,114
17254,42443191,Praia do Flamengo Aconchegante,110043946,Ana Cecilia,Flamengo,-22.92927,-43.17387,Espaço Inteiro,280,4,1,3,123
17255,42446400,Copacabana Vista mar- Carnaval Rio,315047379,Renato Beiriz Brandão,Copacabana,-22.9691,-43.1795,Espaço Inteiro,390,3,3,3,207
17256,42448038,Quarto para casal .,337912062,Ana Christina,Maracanã,-22.91457,-43.22235,Quarto Inteiro,300,1,0,1,365
17257,42448332,Apto Garden (área externa) indevassável,47792560,Carla,Leblon,-22.983257,-43.219101,Espaço Inteiro,1043,3,5,1,250
17258,42450554,"Apartamento clean, aconhegante e reformado.",337946233,Núbia Rezende,Botafogo,-22.95044,-43.17703,Espaço Inteiro,240,2,14,1,0
17259,42451854,LEBLON RIO DESIGN FLAT,532498,Luis,Leblon,-22.98273,-43.21782,Espaço Inteiro,400,2,0,47,176
17260,42452224,Cozy 3 bedrooms apartment Copacabana Beach,337958430,Daniel,Copacabana,-22.97729,-43.18964,Espaço Inteiro,226,3,51,1,0
17261,42453423,"Quarto com Banheiro privativo, na Tijuca",102341636,Fabio,Tijuca,-22.91976,-43.22021,Quarto Inteiro,90,1,0,2,180
17262,42453664,Cozy Room in Botafogo,56331009,Silvana,Botafogo,-22.95135,-43.18234,Quarto Inteiro,554,3,4,2,273
17263,42453799,"Apartamento tipo estúdio na Gloria, Zona Sul do RJ",337992297,Elias,Glória,-22.91754,-43.17712,Espaço Inteiro,300,1,0,1,177
17264,42454995,Apartamento Funcional e Moderno,226133649,Citro,Centro,-22.91403,-43.18544,Espaço Inteiro,150,3,0,1,358
17265,42456463,"MELHOR PONTO DE IPANEMA, PERTO DA PRAIA E METRO",100235262,Nadia,Ipanema,-22.9866,-43.19546,Espaço Inteiro,393,1,0,4,350
17266,42457984,Apartamento próximo barra da Tijuca - RJ,292740836,Atílio,Freguesia (Jacarepaguá),-22.94113,-43.33387,Quarto Compartilhado,60,1,0,1,179
17267,42460858,Conjugado TOP situado em Ipanema,91654021,Daniel,Ipanema,-22.98521,-43.20971,Espaço Inteiro,712,4,0,176,53
17268,42465712,Amplo 3 quartos na São Salvador,136779072,Marilia,Laranjeiras,-22.9358,-43.18155,Espaço Inteiro,1200,1,1,1,136
17269,42467353,Quarto Verde na Casa das Cores p/ casal na Lapa,303140472,Rogério,Centro,-22.91288,-43.18688,Quarto Inteiro,75,1,2,2,363
17270,42470622,Fique confortavel nesse espaco com quarto grande .,338162848,Edmilson,Anil,-22.95402,-43.33948,Espaço Inteiro,120,2,0,1,360
17271,42472680,Modesta Casa Em Condomínio Fechado,309054989,Igor,São Conrado,-22.99256,-43.25947,Espaço Inteiro,340,3,0,2,365
17272,42473888,"Copacabana Quadra da Praia, bem próximo ao metrô.",338199258,Luiz Claudio,Copacabana,-22.96675,-43.18332,Espaço Inteiro,200,4,1,1,0
17273,42475732,Fenix,165059906,Luiz Felipe,Estácio,-22.91534,-43.20412,Quarto Inteiro,100,1,1,1,363
17274,42483164,Quarto e sala em Copacabana posto 4,1500426,Rio,Copacabana,-22.97241,-43.18857,Espaço Inteiro,510,90,0,56,365
17275,42489393,❤ CL1+ Copacabana! Conforto junto à PRAIA & METRÔ,318163118,Renata,Copacabana,-22.966385,-43.187511,Espaço Inteiro,292,1,32,8,235
17276,42489487,❤ COPACABANA + Luxo e conforto a 1 quadra da praia,318163118,Renata,Copacabana,-22.96502,-43.17394,Espaço Inteiro,463,1,17,8,223
17277,42489685,"Omar do Rio - SL 363/814: Modern 1BDR, 240mbps Internet + Smart TV, 5 minutes from Ipanema, Arpoador and Copacabana beaches, 100 meters away from the Metro",6000862,Omar Do Rio,Copacabana,-22.98224,-43.19243,Espaço Inteiro,630,1,30,93,238
17278,42491026,Paraiso Verde a Barra começa aqui,332032666,Lucilena,Jacarepaguá,-22.97258,-43.38511,Espaço Inteiro,1500,3,0,1,180
17279,42493240,Apto entre a Praia e a montanha,34929231,Roberta,Vargem Pequena,-22.98449,-43.46481,Espaço Inteiro,243,2,0,1,354
17280,42493651,Copacabana Posto 6 de frente para a praia,322441289,Jose Gustavo,Copacabana,-22.98472,-43.18978,Espaço Inteiro,700,1,0,1,355
17281,42494177,Kitnet Cantinho da Milene em Benfica Rj.,338309106,Milene,Benfica,-22.89174,-43.24189,Espaço Inteiro,56,1,15,1,119
17282,42515964,Apartamento lindo e tranquilo em Laranjeiras!  🧡,73978059,Leidiane,Laranjeiras,-22.93795,-43.18995,Espaço Inteiro,169,2,2,1,1
17283,42525016,Quarto temporada na Taquara Jacarepaguá,338717164,Pamy,Taquara,-22.91838,-43.36556,Quarto Compartilhado,170,1,0,1,365
17284,42528655,Lovely 3-bedroom apartment in Rio/Barra,109648740,Ana Carolina,Barra da Tijuca,-23.00434,-43.3462,Espaço Inteiro,500,3,5,1,283
17285,42528720,"Lindo apartamento, arejado e de frente para rua.",332034625,Bruno,Santa Teresa,-22.91507,-43.18354,Espaço Inteiro,369,2,0,2,363
17286,42529221,Acesso a todas as maravilhas do Rio de Janeiro,268671780,Carlos,Campo Grande,-22.88846,-43.5955,Espaço Inteiro,350,3,0,1,90
17287,42538150,Apartamento aconchegante na Barra da Tijuca,220814731,Ana Claudia,Barra da Tijuca,-23.00712,-43.43169,Espaço Inteiro,311,3,19,1,136
17288,42538919,"Rio de Janeiro, quarto privado JB/Lagoa - Zona Sul",56968110,Dorotheia,Jardim Botânico,-22.96377,-43.22016,Quarto Inteiro,201,1,11,2,345
17289,42539003,"Quarto em Copacabana para 2 pessoas, Compartilhado",15218031,Marcia,Copacabana,-22.96789,-43.1872,Quarto Inteiro,800,3,1,2,364
17290,42549771,Férias em Copacabana,312444548,Rogerio,Copacabana,-22.96507,-43.17679,Espaço Inteiro,100,3,3,1,131
17291,42552971,Quarto em Ipanema 2,319137745,Tereza,Ipanema,-22.98473,-43.19999,Quarto Inteiro,161,2,5,4,305
17292,42553848,Apartamento em Copacabana 2andar,173357710,Silvania,Copacabana,-22.97895,-43.18872,Espaço Inteiro,180,4,2,3,131
17293,42554595,Loft com vista em Copacabana,155622896,Maria,Copacabana,-22.97101,-43.18499,Espaço Inteiro,854,3,11,1,313
17294,42557550,PenthouseRoom Ipanema,7816122,Adriaan,Ipanema,-22.9837,-43.20763,Espaço Inteiro,514,2,0,2,268
17295,42558670,Ivo My House,61571618,Cesar,Centro,-22.91016,-43.17652,Espaço Inteiro,143,1,115,4,195
17296,42560545,Loft - Copacabana - RJ  Zona Sul,60236758,Pablo,Copacabana,-22.98335,-43.19025,Espaço Inteiro,200,1,1,1,161
17297,42562887,quartos  botafogo com 2 camas de solteiros,339029734,Aldineia,Botafogo,-22.95932,-43.19598,Quarto Inteiro,120,1,2,3,298
17298,42564920,Laranjeiras: SUITE com vista • perto do Corcovado,2969624,Luciana,Laranjeiras,-22.9378,-43.19335,Quarto Inteiro,230,2,1,1,1
17299,42565207,Lugar perfeito,153667273,Fernando,Jacarepaguá,-22.97173,-43.42273,Quarto Inteiro,2500,1,0,7,365
17300,42567469,"Cobertura praia do forte ,cabo Frio",339081701,Marcio Martins,Centro,-22.89881,-43.18091,Espaço Inteiro,450,3,0,1,149
17301,42575674,Apto completo no melhor ponto de Copacabana,198473960,Manoel,Copacabana,-22.97379,-43.18805,Espaço Inteiro,689,2,6,4,161
17302,42576553,Lugar super tranquilo e seguro e aconchegante.,250465048,Isa,Santa Teresa,-22.91687,-43.18738,Espaço Inteiro,200,5,0,1,165
17303,42579451,"Omar do Rio - BM647/405: Spacious 3BDR w/ Garage, in Leblon near Dias Ferreira street, 240mbps Internet, Smart TV, 05 minutes walk from Leblon beach and the Metro.",6000862,Omar Do Rio,Leblon,-22.98118,-43.22532,Espaço Inteiro,1827,1,33,93,244
17304,42580322,Casa da neinha,339177443,Lucineia,Praça da Bandeira,-22.91291,-43.21566,Espaço Inteiro,400,2,0,1,88
17305,42594889,Lateral vista para  praia do Copacabana,3890087,Peter,Copacabana,-22.98108,-43.19177,Espaço Inteiro,800,3,4,14,126
17306,42598225,Lar Areia Mar,46945122,Ramy,Leblon,-22.98753,-43.22639,Espaço Inteiro,630,1,4,1,19
17307,42599305,Cobertura Duplex,157831609,Marta,Estácio,-22.9176,-43.20857,Espaço Inteiro,1200,3,0,1,90
17308,42599397,Aluga- se suite francesa.,157198810,Laura,Tijuca,-22.92569,-43.24102,Quarto Inteiro,60,4,0,3,358
17309,42600286,Apartamento no vc coração de Copacabana,339183190,Andre,Copacabana,-22.96616,-43.17955,Espaço Inteiro,250,3,0,1,352
17310,42603240,Apartamento coração de ipanema,18570936,Delio,Ipanema,-22.98284,-43.19853,Espaço Inteiro,1162,2,0,1,353
17311,42606097,Alto Padrão vista  mar,1162510,Ana Cecilia,Barra da Tijuca,-23.01048,-43.35603,Espaço Inteiro,436,3,34,1,25
17312,42606553,Sol brilhante!,229973699,Simone,Praça Seca,-22.90757,-43.36434,Espaço Inteiro,87,1,0,1,365
17313,42606591,"Aquarela Carioca - Exclusivo, Copacabana, Espaço e Família!",30165706,Yes Temporada,Copacabana,-22.97949,-43.1907,Espaço Inteiro,1444,1,20,34,315
17314,42608296,"Loft,V.Militar,Arena Deodoro",339416142,Claudia,Vila Militar,-22.87899,-43.40271,Espaço Inteiro,91,1,43,1,163
17315,42608391,Apartamento Novo em Copacabana,22005386,Rodrigo,Copacabana,-22.96848,-43.18586,Espaço Inteiro,900,7,3,1,101
17316,42611285,Brand New apartament in Recreio dos Bandeirantes,336208953,Alexandre,Recreio dos Bandeirantes,-23.01053,-43.46103,Espaço Inteiro,243,3,2,2,2
17317,42616940,"Melhor ponto da praia, um lindo e moderno studio.",21130649,Quemuel,Barra da Tijuca,-23.01335,-43.31805,Espaço Inteiro,656,2,13,1,133
17318,42617480,Apartamento aconchegante e familiar.,339494141,Árina,Jacarepaguá,-22.97016,-43.42078,Quarto Inteiro,80,2,0,1,90
17319,42618984,"Copacabana, RJ apartamento próximo a Praia",336937904,Cesar,Copacabana,-22.96187,-43.17443,Espaço Inteiro,200,2,1,1,294
17320,42619907,Quarto econômico no lar da Família Machado!!,15615781,Erika,Rio Comprido,-22.92569,-43.2154,Quarto Inteiro,47,1,0,1,170
17321,42620149,2 hóspedes quarto 1 cama queen  1 banheiro aluguel,70590836,Luzineide,Copacabana,-22.97029,-43.18585,Quarto Compartilhado,454,2,0,1,90
17322,42621845,EXCELENTE APARTAMENTO DE 2 QUARTOS!,5733089,Dirce Bouzin,Barra da Tijuca,-23.00861,-43.43622,Espaço Inteiro,1135,3,0,1,361
17323,42623539,ISOLAMENTO SOCIAL!  SEIS QUARTOS OTIMO PREÇO! MAR!,14315601,Aroldo,Joá,-23.01144,-43.28956,Espaço Inteiro,5000,3,0,47,179
17324,42623671,Aconchegante conjugado em Copacabana,339546398,Denise,Copacabana,-22.96849,-43.18768,Espaço Inteiro,253,2,13,1,333
17325,42623808,"Quarto na Praça da Bandeira, próximo de tudo",78255626,Rodrigo,Praça da Bandeira,-22.91105,-43.21039,Quarto Inteiro,80,2,0,1,363
17326,42624599,MAGNIFICA VILLA FINAMENTE DECORADA VISTA MAR,14315601,Aroldo,Joá,-23.00951,-43.292,Espaço Inteiro,5000,3,0,47,173
17327,42625917,"Studio ""pé na areia"" Posto 10",218686057,Giovanna,Ipanema,-22.98567,-43.21116,Espaço Inteiro,253,2,10,1,325
17328,42634202,Triplex exclusivo para curtir momentos incríveis,86573677,Nina,Laranjeiras,-22.9381,-43.19389,Espaço Inteiro,2157,1,42,1,30
17329,42640830,"QUARTO TOP, 50 metros da PRAIA MAIS FAMOSA DO RIO!",325954684,Camilla,Copacabana,-22.96476,-43.17628,Quarto Inteiro,248,2,8,1,43
17330,42641719,Apt Aconchegante e Funcional - Samba Rio,205552993,Valeria,Taquara,-22.93614,-43.3719,Espaço Inteiro,247,1,7,2,319
17331,42642802,FLAT AO LADO DO RIO CENTRO CONVENÇÕES,154685879,Fernanda,Camorim,-22.9765,-43.41281,Espaço Inteiro,240,1,0,2,349
17332,42642970,LOFT - AO LADO DO RIO CENTRO DE CONVENÇÕES,154685879,Fernanda,Camorim,-22.97522,-43.41512,Espaço Inteiro,420,1,0,2,351
17333,42643219,Flat Projac 507 discreto e conforto,205552993,Valeria,Jacarepaguá,-22.96383,-43.4,Espaço Inteiro,258,1,17,2,319
17334,42643365,"Locação de quarto na GLORIA, RIO de Janeiro/RJ.",111298400,Leonardo,Glória,-22.92087,-43.1794,Quarto Inteiro,110,1,0,1,359
17335,42645719,"LINDO APARTAMENTO MOBILIADO, UMA QUADRA DA PRAIA!",101999193,Guilherme Leal,Copacabana,-22.97884,-43.19199,Quarto Compartilhado,900,1,0,2,88
17336,42656355,Arte & Paralelepípedos,28767010,Victor,Humaitá,-22.95728,-43.20092,Espaço Inteiro,300,2,0,1,178
17337,42657204,Quartos na taquara,82632814,Mauro,Taquara,-22.9284,-43.38909,Quarto Compartilhado,60,1,0,1,90
17338,42658065,Charmoso apartamento no coração do Rio de Janeiro.,268600266,Ligia,Copacabana,-22.98289,-43.19154,Espaço Inteiro,1200,2,4,1,64
17339,42659184,Casa aconchegante em Campo Grande RJ,304153498,Aldaci De Freitas Damasceno,Campo Grande,-22.89671,-43.56689,Espaço Inteiro,150,3,2,1,81
17340,42660954,"Omar do Rio - LC 6250/1203: Modern 2BDR OceanFront, w/ View, Pool, Gym, Sports Court + Smart TV",6000862,Omar Do Rio,Barra da Tijuca,-23.01086,-43.3586,Espaço Inteiro,1271,1,32,93,218
17341,42661321,"Apartamento, 50m da praia do Leme - COPACABANA",339857572,Philmorlan,Leme,-22.96354,-43.17301,Quarto Inteiro,219,3,1,1,97
17342,42665993,Quarto em copacabana,111022560,Nataly,Copacabana,-22.96297,-43.17878,Quarto Inteiro,103,2,0,1,87
17343,42669321,Seu lugar na Barra com bela vista pra Lagoa e Mar,14129871,Eliana,Barra da Tijuca,-23.00662,-43.42882,Espaço Inteiro,200,1,4,1,233
17344,42670288,Spacious 4 bedrooms beach,14314998,Rio Unique,Copacabana,-22.97978,-43.19025,Espaço Inteiro,1886,5,2,22,298
17345,42677494,SUÍTE ZN/RJ - 1 cama casal + 1 Solteiro opcional,144600956,Fabio,São Francisco Xavier,-22.89868,-43.24155,Quarto Inteiro,72,2,0,2,354
17346,42681085,AMPLO QUARTO DE CASAL NO FLAMENGO,340003618,Monica,Flamengo,-22.93518,-43.1785,Quarto Inteiro,100,7,0,1,78
17347,42687704,Itanhangá Iglu,10776047,Fernando,Itanhangá,-22.99605,-43.32066,Quarto Inteiro,500,2,0,1,90
17348,42688484,Ap Leblon - quadra da praia,340053702,Juliana,Leblon,-22.98649,-43.22296,Espaço Inteiro,544,3,0,1,0
17349,42690496,CASA POR TEMPORADA OU ALUGUEL MENSAL,337528102,Maria,Bento Ribeiro,-22.86348,-43.35765,Espaço Inteiro,150,5,1,1,355
17350,42690781,VISTA MAR COPACABANA BEACH !!!!,12902528,Lilien,Copacabana,-22.97427,-43.18692,Espaço Inteiro,550,3,0,13,253
17351,42704882,Rio Centro-Jacarepaguá-Barra-Recreio -Apart hotel,191414710,Veronica,Camorim,-22.97593,-43.41554,Espaço Inteiro,180,10,0,1,69
17352,42707291,Iluminado! 2 quartos no coração do Leblon!,88670286,Raquel,Leblon,-22.98517,-43.22918,Espaço Inteiro,1157,5,9,1,133
17353,42707743,Apartamento Confortável,227328625,Alexandre,Bangu,-22.85318,-43.48069,Espaço Inteiro,160,2,14,4,269
17354,42707954,Acomodação familiar Residencial e Estudantil,103725121,Carol,Gávea,-22.97829,-43.22868,Quarto Inteiro,120,2,1,1,338
17355,42708137,Perto de tudo.,159123189,Flávio,Copacabana,-22.96875,-43.18456,Espaço Inteiro,130,3,3,1,0
17356,42709721,Indisponível,340179542,Lucas,Santa Teresa,-22.92761,-43.19311,Espaço Inteiro,200,2,0,1,363
17357,42716700,Vidigal Sol - Apartamento com Vista Para o Mar,325926574,Jean Pierre,Vidigal,-22.99201,-43.23666,Espaço Inteiro,949,2,0,3,37
17358,42717050,Apartamento em Copacabana quadra da praia,340099416,Luiza,Copacabana,-22.97293,-43.1907,Espaço Inteiro,681,1,0,1,353
17359,42717063,Vista para o Cristo Redentor e Baia de Guanabara,67153795,Carlos,Botafogo,-22.94991,-43.18263,Espaço Inteiro,290,2,3,1,319
17360,42733536,"Copacabana, Bairro Peixoto 1 quarto charmoso",216622191,Marilene,Copacabana,-22.9644,-43.19296,Espaço Inteiro,371,2,2,6,43
17361,42736685,Residência Alameda loft 2,6102173,Andre,Barra da Tijuca,-23.00406,-43.30846,Espaço Inteiro,341,2,0,2,354
17362,42740777,Aluguel no Rio Comprido,340388776,Miguel,Rio Comprido,-22.92399,-43.20319,Espaço Inteiro,80,31,0,1,139
17363,42743524,Duplex Copacabana,166171845,Sergio,Copacabana,-22.96644,-43.18283,Espaço Inteiro,219,2,1,1,309
17364,42743645,Apartamento completo na Vila do Pan,268612400,Tamara,Jacarepaguá,-22.97097,-43.35964,Espaço Inteiro,385,3,0,3,84
17365,42744548,Kitnet Catete,245966832,Alexandre,Catete,-22.92888,-43.17841,Espaço Inteiro,200,5,0,1,88
17366,42756200,Timeless Art-Deco Mansion w/ Stunning City Views,70933,Goitaca,Copacabana,-22.98302,-43.1948,Espaço Inteiro,3098,2,28,9,347
17367,42756963,"APÊ Barra - ar, wi fi, tv/cabo, microondas",27229964,Beatriz,Jacarepaguá,-22.96925,-43.38927,Espaço Inteiro,565,2,42,10,225
17368,42757879,Quarto Rocinha Rio de Janeiro,35503913,Leo,Rocinha,-22.99189,-43.25119,Quarto Inteiro,70,1,0,1,363
17369,42759904,Relax in Uptown Barra,340533360,Anna Carolina,Barra da Tijuca,-23.00113,-43.42213,Quarto Inteiro,106,1,0,1,85
17370,42771355,⭐ Quarto Botafogo/ Copacabana RJ,317110959,Lucas,Botafogo,-22.95843,-43.18938,Quarto Inteiro,103,5,0,1,261
17371,42773560,Linda casa com piscina e 3 suítes em Paquetá,128421235,Cláudia Linhares,Paquetá,-22.76639,-43.10593,Espaço Inteiro,971,3,23,2,233
17372,42777790,Apê em Copa/ Rj,338259756,Claudio,Copacabana,-22.96499,-43.18007,Espaço Inteiro,350,10,0,1,365
17373,42784618,Casa do Neto,340680902,Newton,Centro,-22.9104,-43.17581,Quarto Inteiro,84,3,0,1,0
17374,42784892,"Um lugar em Ipanema,RJ",31686571,Cristina,Ipanema,-22.98281,-43.19811,Espaço Inteiro,361,3,0,1,77
17375,42790281,Hostel,340807276,Wagner,Jacarepaguá,-22.9388,-43.38502,Quarto Compartilhado,85,7,0,1,364
17376,42790675,Quarto em para 4 pessoas à 100 metros da Praia.,340628799,Lucas Dos Santos,Recreio dos Bandeirantes,-23.0296,-43.48295,Quarto Inteiro,130,1,0,3,358
17377,42790961,Apto mobiliado em copacabana,1429181,Samuel,Copacabana,-22.96217,-43.17568,Espaço Inteiro,213,2,18,8,336
17378,42791227,Apartamento a uma quadra da praia de Copacabana.,340828939,Soraia,Copacabana,-22.96328,-43.17811,Quarto Inteiro,1500,3,0,1,365
17379,42794007,APARTAMENTO SUPER CONFORTÁVEL COM WIF,318572340,Luciana,Jacarepaguá,-22.96692,-43.41101,Espaço Inteiro,110,1,1,1,355
17380,42794554,2 bedroom apartment in IPANEMA,44681312,Lucas,Ipanema,-22.98198,-43.20696,Espaço Inteiro,886,2,1,1,365
